1989,Private equity,2251
1990,Private equity,1965
1991,Private equity,1886
2009,Private equity,147
2010,Private equity,654
2011,Private equity,793
2012,Private equity,780
2013,Private equity,713
2014,Private equity,566
2015,Private equity,547
2005,Private equity,156
2006,Private equity,161
2007,Private equity,157
2008,Private equity,117
2009,Private equity,140
2010,Private equity,165
2011,Private equity,164
2012,Private equity,126
2005,Private equity,191
2006,Private equity,242
2007,Private equity,217
2008,Private equity,151
2009,Private equity,249
2010,Private equity,369
2011,Private equity,513
2012,Private equity,501
2013,Private equity,416
2014,Private equity,397
2015,Private equity,426
2005,Private equity,140
2006,Private equity,190
2007,Private equity,199
2008,Private equity,178
2009,Private equity,254
2010,Private equity,357
2011,Private equity,410
2012,Private equity,438
2013,Private equity,301
2014,Private equity,254
2015,Private equity,258
2005,Private equity,131
2006,Private equity,86
2007,Private equity,67
2008,Private equity,52
2009,Private equity,18
2005,Private equity,158
2006,Private equity,136
2007,Private equity,90
2008,Private equity,110
2009,Private equity,130
2010,Private equity,130
2011,Private equity,127
2012,Private equity,65
2013,Private equity,64
2005,Private equity,39
2008,Private equity,281
2009,Private equity,213
2010,Private equity,262
2011,Private equity,321
2012,Private equity,361
2013,Private equity,344
2014,Private equity,293
2015,Private equity,629
2016,Private equity,287
2009,Private equity,984
2010,Private equity,1058
2009,Private equity,1106
2010,Private equity,1430
2009,Private equity,984
2010,Private equity,1273
2009,Private equity,10367
2010,Private equity,13637
2009,Private equity,1106
2010,Private equity,1371
2008,Private equity,85
2009,Private equity,282
2010,Private equity,589
2011,Private equity,530
2012,Private equity,682
2007,Private equity,2035
2008,Private equity,2145
2009,Private equity,2047
2010,Private equity,2040
2007,Private equity,1624
2008,Private equity,1581
2009,Private equity,1548
2010,Private equity,1462
1994,Private equity,9
1995,Private equity,9
1996,Private equity,107
1997,Private equity,118
1994,Private equity,733
1995,Private equity,831
1996,Private equity,935
1997,Private equity,873
1994,Private equity,366
1995,Private equity,233
1996,Private equity,266
1997,Private equity,237
2005,Private equity,93
2006,Private equity,162
2007,Private equity,187
2008,Private equity,138
2009,Private equity,177
2010,Private equity,2305
2011,Private equity,2536
2012,Private equity,2698
2013,Private equity,2551
2014,Private equity,2405
2015,Private equity,2317
2005,Private equity,89
2006,Private equity,108
2007,Private equity,121
2008,Private equity,79
2009,Private equity,175
2005,Private equity,98
2006,Private equity,127
2007,Private equity,120
2008,Private equity,147
2009,Private equity,258
2005,Private equity,118
2006,Private equity,129
2007,Private equity,82
2008,Private equity,46
2005,Private equity,158
2006,Private equity,168
2007,Private equity,114
2008,Private equity,115
2009,Private equity,86
2005,Private equity,120
2006,Private equity,130
2007,Private equity,82
2008,Private equity,112
2009,Private equity,103
2005,Private equity,125
2006,Private equity,209
2007,Private equity,206
2008,Private equity,142
2009,Private equity,199
2005,Private equity,98
2006,Private equity,144
2007,Private equity,251
2008,Private equity,210
2009,Private equity,353
2005,Private equity,206
2006,Private equity,239
2007,Private equity,248
2008,Private equity,202
2009,Private equity,322
2005,Private equity,81
2006,Private equity,133
2007,Private equity,117
2008,Private equity,104
2009,Private equity,116
2009,Private equity,72
2010,Private equity,340
2011,Private equity,418
2012,Private equity,487
2013,Private equity,524
2014,Private equity,616
2015,Private equity,535
1994,Private equity,379
1995,Private equity,329
1996,Private equity,383
1997,Private equity,474
1997,Private equity,509
1998,Private equity,490
1999,Private equity,420
1997,Private equity,340
1998,Private equity,353
1999,Private equity,392
1997,Private equity,306
1998,Private equity,335
1999,Private equity,367
1997,Private equity,247
1998,Private equity,94
1999,Private equity,27
1997,Private equity,356
1998,Private equity,313
1999,Private equity,393
1997,Private equity,414
1998,Private equity,438
1999,Private equity,493
1997,Private equity,216
1998,Private equity,70
1989,Private equity,700
1997,Private equity,389
1998,Private equity,351
1999,Private equity,277
2001,Private equity,144
2002,Private equity,137
2003,Private equity,203
2004,Private equity,114
2005,Private equity,335
2006,Private equity,365
2007,Private equity,437
2008,Private equity,463
2005,Private equity,100
2006,Private equity,193
2007,Private equity,162
2008,Private equity,124
2009,Private equity,166
2007,Private equity,405
2008,Private equity,531
2009,Private equity,649
2010,Private equity,666
2011,Private equity,621
2012,Private equity,705
2013,Private equity,649
2014,Private equity,895
2015,Private equity,967
2016,Private equity,647
1994,Private equity,207
1995,Private equity,261
1996,Private equity,338
1997,Private equity,302
2005,Private equity,111
2006,Private equity,158
2007,Private equity,164
2008,Private equity,184
2009,Private equity,196
2010,Private equity,209
2011,Private equity,212
2012,Private equity,219
2003,Private equity,50
2004,Private equity,177
2005,Private equity,93
2006,Private equity,554
2007,Private equity,628
2008,Private equity,605
2009,Private equity,778
2010,Private equity,724
2011,Private equity,780
2012,Private equity,735
2013,Private equity,659
2014,Private equity,571
2015,Private equity,441
2006,Private equity,
2007,Private equity,108
2008,Private equity,81
2009,Private equity,112
2010,Private equity,103
2011,Private equity,120
2012,Private equity,175
2000,Private equity,175
2001,Private equity,73
2002,Private equity,123
2007,Private equity,642
2008,Private equity,674
2009,Private equity,768
2010,Private equity,880
2007,Private equity,1029
2008,Private equity,1152
2009,Private equity,1073
2010,Private equity,1197
2011,Private equity,1258
2012,Private equity,1025
2013,Private equity,1132
2014,Private equity,1089
2015,Private equity,845
2016,Private equity,132
2000,Private equity,42
2001,Private equity,309
2002,Private equity,457
2003,Private equity,606
2004,Private equity,679
2005,Private equity,888
2006,Private equity,1065
2007,Private equity,1015
2008,Private equity,781
2009,Private equity,1090
2010,Private equity,3968
2011,Private equity,5257
2012,Private equity,3331
2013,Private equity,2773
2014,Private equity,2167
2015,Private equity,1805
2001,Private equity,1249
2002,Private equity,548
2003,Private equity,1039
2007,Private equity,477
2008,Private equity,737
2009,Private equity,587
2010,Private equity,698
2011,Private equity,695
2012,Private equity,917
2013,Private equity,1006
2014,Private equity,898
2015,Private equity,974
2016,Private equity,639
2005,Private equity,70
2006,Private equity,71
2007,Private equity,62
2008,Private equity,51
2009,Private equity,128
2010,Private equity,173
2011,Private equity,161
2012,Private equity,260
2013,Private equity,398
2014,Private equity,567
2015,Private equity,496
2003,Private equity,1914
2004,Private equity,2611
2005,Private equity,2883
2006,Private equity,3546
2007,Private equity,2933
2008,Private equity,2896
2009,Private equity,2191
2010,Private equity,9540
2011,Private equity,4370
2012,Private equity,12317
2013,Private equity,3104
2014,Private equity,2732
2015,Private equity,3564
2016,Private equity,624
2007,Private equity,682
2008,Private equity,749
2009,Private equity,796
2010,Private equity,860
2011,Private equity,729
2012,Private equity,930
2013,Private equity,911
2014,Private equity,753
2015,Private equity,668
2016,Private equity,561
2007,Private equity,497
2008,Private equity,607
2009,Private equity,579
2010,Private equity,650
2011,Private equity,643
2012,Private equity,806
2013,Private equity,1050
2014,Private equity,925
2015,Private equity,620
2016,Private equity,466
2000,Private equity,1157
2001,Private equity,2964
2002,Private equity,2892
2003,Private equity,3172
2004,Private equity,3359
2005,Private equity,1673
2006,Private equity,3648
2007,Private equity,2741
2008,Private equity,3880
2007,Private equity,452
2008,Private equity,389
2009,Private equity,384
2010,Private equity,417
1997,Private equity,292
1998,Private equity,342
1999,Private equity,343
2000,Private equity,648
2001,Private equity,1188
2002,Private equity,1301
2003,Private equity,1052
2004,Private equity,951
2005,Private equity,761
2006,Private equity,576
2007,Private equity,533
2008,Private equity,438
2009,Private equity,581
2010,Private equity,666
2011,Private equity,738
2012,Private equity,831
2013,Private equity,651
2014,Private equity,630
2015,Private equity,552
2016,Private equity,450
2007,Private equity,542
2008,Private equity,626
2009,Private equity,751
2010,Private equity,810
2011,Private equity,651
2012,Private equity,795
2013,Private equity,764
2014,Private equity,847
2015,Private equity,761
2016,Private equity,578
1987,Private equity,1121
1988,Private equity,1121
1989,Private equity,1220
1990,Private equity,1357
1991,Private equity,1327
1992,Private equity,1316
1993,Private equity,1311
1994,Private equity,1310
1995,Private equity,1359
1996,Private equity,1519
1997,Private equity,1489
2007,Private equity,2765
2008,Private equity,2925
2009,Private equity,2404
2010,Private equity,2320
2001,Private equity,390
2002,Private equity,568
2003,Private equity,751
2004,Private equity,992
2005,Private equity,1204
2000,Private equity,1373
2001,Private equity,904
2002,Private equity,976
2003,Private equity,1126
2004,Private equity,1889
2005,Private equity,3379
2006,Private equity,4925
2007,Private equity,4206
2008,Private equity,5126
2009,Private equity,5970
2010,Private equity,829
2011,Private equity,797
2012,Private equity,550
2013,Private equity,455
2014,Private equity,438
2015,Private equity,342
1997,Private equity,297
1998,Private equity,350
1999,Private equity,579
2006,Private equity,439
2007,Private equity,332
2008,Private equity,434
2009,Private equity,301
2010,Private equity,324
2011,Private equity,487
2012,Private equity,493
2013,Private equity,380
2014,Private equity,339
2015,Private equity,357
2016,Private equity,344
2012,Private equity,635
2013,Private equity,658
2014,Private equity,775
2015,Private equity,1045
2016,Private equity,1096
2009,Private equity,385
2010,Private equity,441
2011,Private equity,365
2012,Private equity,337
2013,Private equity,313
2014,Private equity,298
2015,Private equity,286
2016,Private equity,256
2000,Private equity,377
2001,Private equity,242
2002,Private equity,421
2003,Private equity,202
2004,Private equity,304
2005,Private equity,277
2006,Private equity,952
2007,Private equity,996
2008,Private equity,1166
2009,Private equity,1210
2010,Private equity,912
2011,Private equity,920
2012,Private equity,858
2013,Private equity,841
2014,Private equity,938
2015,Private equity,1084
2016,Private equity,386
2009,Private equity,2491
2010,Private equity,2845
2011,Private equity,2743
2012,Private equity,2645
2013,Private equity,2584
2014,Private equity,2630
2015,Private equity,2378
2016,Private equity,1961
2006,Private equity,1101
2007,Private equity,1596
2008,Private equity,1271
2009,Private equity,1687
2010,Private equity,2590
2011,Private equity,3943
2012,Private equity,5634
2013,Private equity,7317
2014,Private equity,8082
2015,Private equity,8366
2016,Private equity,7429
2000,Private equity,125
2001,Private equity,8
2002,Private equity,8
2010,Private equity,1658
2011,Private equity,954
2012,Private equity,1868
2013,Private equity,1545
2014,Private equity,1373
2015,Private equity,1371
2016,Private equity,1486
1987,Private equity,1256
1988,Private equity,148
1989,Private equity,1893
1990,Private equity,1893
1991,Private equity,1893
1992,Private equity,1999
1993,Private equity,2150
1994,Private equity,1802
1995,Private equity,1690
1996,Private equity,1698
1997,Private equity,1737
2007,Private equity,3058
2008,Private equity,3121
2009,Private equity,3054
2010,Private equity,3217
2008,Private equity,756
2009,Private equity,443
2010,Private equity,575
2011,Private equity,694
2012,Private equity,1150
2013,Private equity,829
2014,Private equity,510
2015,Private equity,452
2016,Private equity,4
2007,Private equity,593
2008,Private equity,707
2009,Private equity,771
2010,Private equity,931
2007,Private equity,440
2008,Private equity,548
2009,Private equity,654
2010,Private equity,704
2011,Private equity,500
2012,Private equity,491
2013,Private equity,548
2014,Private equity,630
2015,Private equity,652
2016,Private equity,483
2007,Private equity,306
2008,Private equity,272
2009,Private equity,393
2010,Private equity,446
2011,Private equity,403
2012,Private equity,511
2013,Private equity,476
2014,Private equity,508
2015,Private equity,640
2016,Private equity,467
2007,Private equity,433
2008,Private equity,494
2009,Private equity,575
2010,Private equity,587
2011,Private equity,422
2012,Private equity,501
2013,Private equity,614
2014,Private equity,454
2015,Private equity,411
2016,Private equity,272
2006,Private equity,2881
2007,Private equity,3666
2008,Private equity,3952
2009,Private equity,2948
2010,Private equity,3958
2011,Private equity,4362
2012,Private equity,3651
2013,Private equity,5793
2014,Private equity,5818
2015,Private equity,6227
2016,Private equity,278
2001,Private equity,571
2002,Private equity,666
2003,Private equity,677
2004,Private equity,669
2005,Private equity,789
2006,Private equity,796
2007,Private equity,831
2008,Private equity,1355
2009,Private equity,1459
2010,Private equity,1636
2011,Private equity,2088
2012,Private equity,2966
2013,Private equity,3790
2014,Private equity,4330
2015,Private equity,2977
2016,Private equity,4575
2001,Private equity,278
2002,Private equity,213
2003,Private equity,189
2004,Private equity,174
2005,Private equity,177
2006,Private equity,125
2007,Private equity,107
2008,Private equity,185
2009,Private equity,176
2010,Private equity,313
2011,Private equity,252
1997,Private equity,418
1998,Private equity,535
1999,Private equity,651
2013,Private equity,23497
2014,Private equity,20949
2015,Private equity,19285
2016,Private equity,20025
2007,Private equity,2550
2008,Private equity,2825
2009,Private equity,3429
2010,Private equity,4177
2005,Private equity,345
2006,Private equity,498
2007,Private equity,966
2008,Private equity,1191
2009,Private equity,1193
2010,Private equity,1209
2011,Private equity,1587
2012,Private equity,974
2013,Private equity,543
2005,Private equity,2346
2006,Private equity,1788
2007,Private equity,1197
2008,Private equity,974
2009,Private equity,895
2010,Private equity,1094
2011,Private equity,1021
2012,Private equity,751
2013,Private equity,703
2014,Private equity,597
2015,Private equity,586
2016,Private equity,40
1989,Private equity,1201
2008,Private equity,102
2009,Private equity,155
2010,Private equity,181
2011,Private equity,291
2012,Private equity,525
2013,Private equity,309
2014,Private equity,39
1997,Private equity,600
1998,Private equity,568
1999,Private equity,675
2005,Private equity,2649
2006,Private equity,2930
2007,Private equity,3730
2008,Private equity,3043
2009,Private equity,3161
2010,Private equity,468
2011,Private equity,1334
2012,Private equity,878
2013,Private equity,303
2005,Private equity,238
2006,Private equity,591
2007,Private equity,685
2008,Private equity,601
2009,Private equity,772
2010,Private equity,4062
2011,Private equity,7229
2012,Private equity,4593
2013,Private equity,2103
2001,Private equity,46
2002,Private equity,50
2003,Private equity,50
2004,Private equity,70
2005,Private equity,76
2006,Private equity,87
2007,Private equity,48
2007,Private equity,1801
2008,Private equity,1830
2009,Private equity,1783
2010,Private equity,1815
2014,Private equity,281
1997,Private equity,939
1998,Private equity,981
1999,Private equity,986
1997,Private equity,695
1998,Private equity,929
1999,Private equity,849
2005,Private equity,627
2006,Private equity,623
2007,Private equity,685
2008,Private equity,312
2009,Private equity,423
2010,Private equity,623
2011,Private equity,911
2012,Private equity,600
2013,Private equity,213
2005,Private equity,653
2006,Private equity,519
2007,Private equity,747
2008,Private equity,960
2009,Private equity,1969
2010,Private equity,3997
2011,Private equity,5109
2012,Private equity,5400
2013,Private equity,5748
2014,Private equity,5640
2015,Private equity,6318
2016,Private equity,7367
2005,Private equity,258
2006,Private equity,193
2007,Private equity,346
2008,Private equity,453
2009,Private equity,576
2003,Private equity,668
2004,Private equity,977
2005,Private equity,868
2006,Private equity,1195
2007,Private equity,1073
2008,Private equity,1062
2009,Private equity,1417
2010,Private equity,1793
2011,Private equity,1013
2012,Private equity,3375
2013,Private equity,1441
1987,Private equity,1055
1988,Private equity,1284
1989,Private equity,1464
1990,Private equity,1465
1991,Private equity,1288
1992,Private equity,1315
1993,Private equity,1404
1994,Private equity,1365
1995,Private equity,1336
1996,Private equity,1405
1997,Private equity,1458
2007,Private equity,3123
2008,Private equity,3188
2009,Private equity,3576
2010,Private equity,3871
2007,Private equity,357
2008,Private equity,474
2009,Private equity,497
2010,Private equity,558
1993,Private equity,496
1994,Private equity,401
1995,Private equity,374
1996,Private equity,427
1997,Private equity,492
1988,Private equity,3083
1989,Private equity,3028
1990,Private equity,3169
1991,Private equity,3121
2007,Private equity,3625
2008,Private equity,5590
2009,Private equity,8650
2010,Private equity,14110
2003,Private equity,194
2004,Private equity,195
2005,Private equity,219
2006,Private equity,225
2007,Private equity,215
2008,Private equity,233
2009,Private equity,265
2010,Private equity,234
2011,Private equity,263
2012,Private equity,341
2013,Private equity,204
2014,Private equity,224
2015,Private equity,126
2016,Private equity,245
2009,Private equity,1070
2010,Private equity,1376
2003,Private equity,301
2004,Private equity,366
2005,Private equity,324
2006,Private equity,512
2007,Private equity,679
2008,Private equity,600
2016,Private equity,15
2006,Private equity,82
2007,Private equity,60
2016,Private equity,27
1988,Private equity,3399
1989,Private equity,3163
1990,Private equity,3097
1991,Private equity,3303
1988,Private equity,2556
1989,Private equity,2370
1990,Private equity,2421
1991,Private equity,2512
2007,Private equity,3888
2008,Private equity,4578
2009,Private equity,6952
2010,Private equity,4217
1988,Private equity,1073
1989,Private equity,1120
1990,Private equity,1548
1991,Private equity,1786
2000,Private equity,260
2001,Private equity,366
2000,Private equity,286
2001,Private equity,1325
2002,Private equity,688
2003,Private equity,837
2004,Private equity,902
2005,Private equity,524
2004,Private equity,213
2005,Private equity,201
2006,Private equity,205
2007,Private equity,187
2008,Private equity,266
2009,Private equity,345
2010,Private equity,550
2011,Private equity,515
2012,Private equity,291
2013,Private equity,206
2014,Private equity,200
2015,Private equity,140
2016,Private equity,131
1997,Private equity,368
2007,Private equity,3893
2008,Private equity,4135
2009,Private equity,4123
2010,Private equity,4410
2004,Private equity,504
2005,Private equity,521
2006,Private equity,455
2007,Private equity,567
2008,Private equity,560
2009,Private equity,603
2010,Private equity,752
2011,Private equity,757
2012,Private equity,706
2013,Private equity,537
2014,Private equity,484
2015,Private equity,434
2016,Private equity,513
2003,Private equity,237
2004,Private equity,298
2005,Private equity,243
2006,Private equity,95
2007,Private equity,223
2008,Private equity,250
2009,Private equity,318
2010,Private equity,431
2011,Private equity,431
2012,Private equity,322
2013,Private equity,245
2014,Private equity,257
2015,Private equity,280
2016,Private equity,362
2012,Private equity,113
2013,Private equity,161
2014,Private equity,182
2015,Private equity,223
2016,Private equity,181
1987,Private equity,74
1988,Private equity,107
1989,Private equity,134
1990,Private equity,109
1991,Private equity,126
1992,Private equity,157
1993,Private equity,204
1994,Private equity,169
1995,Private equity,185
1996,Private equity,187
1997,Private equity,171
2007,Private equity,214
2008,Private equity,207
2009,Private equity,202
2010,Private equity,225
1987,Private equity,73
1988,Private equity,415
1989,Private equity,405
1990,Private equity,542
1991,Private equity,540
1992,Private equity,652
1993,Private equity,707
1994,Private equity,680
1995,Private equity,635
1996,Private equity,588
1997,Private equity,578
2007,Private equity,452
2008,Private equity,1511
2009,Private equity,1889
2010,Private equity,2424
1987,Private equity,73
1988,Private equity,103
1989,Private equity,152
1990,Private equity,149
1991,Private equity,119
1992,Private equity,162
1993,Private equity,165
1994,Private equity,180
1995,Private equity,191
1996,Private equity,180
1997,Private equity,186
2007,Private equity,131
2008,Private equity,138
2009,Private equity,151
2010,Private equity,43
1987,Private equity,57
1988,Private equity,78
1989,Private equity,107
1990,Private equity,110
1991,Private equity,186
1992,Private equity,201
1993,Private equity,141
1994,Private equity,180
1995,Private equity,160
1996,Private equity,168
1997,Private equity,143
2007,Private equity,295
2008,Private equity,270
2009,Private equity,240
2010,Private equity,270
1987,Private equity,207
1988,Private equity,142
1989,Private equity,233
1990,Private equity,208
1991,Private equity,224
1992,Private equity,275
1993,Private equity,293
1994,Private equity,267
1995,Private equity,304
1996,Private equity,276
1997,Private equity,231
2007,Private equity,382
2008,Private equity,320
2009,Private equity,268
2010,Private equity,291
1987,Private equity,58
1988,Private equity,102
1989,Private equity,151
1990,Private equity,171
1991,Private equity,138
1992,Private equity,123
1993,Private equity,108
1994,Private equity,103
1995,Private equity,102
1996,Private equity,88
1997,Private equity,90
1987,Private equity,93
1988,Private equity,124
1989,Private equity,118
1990,Private equity,98
1991,Private equity,78
1992,Private equity,117
1993,Private equity,220
1994,Private equity,258
1995,Private equity,294
1996,Private equity,290
1997,Private equity,329
2007,Private equity,246
2008,Private equity,263
2009,Private equity,275
2010,Private equity,321
1987,Private equity,91
1988,Private equity,97
1989,Private equity,105
1990,Private equity,154
1991,Private equity,167
1992,Private equity,127
1993,Private equity,128
1994,Private equity,148
1995,Private equity,162
1996,Private equity,157
1997,Private equity,128
2007,Private equity,319
2008,Private equity,325
2009,Private equity,290
2010,Private equity,329
2014,Private equity,82
2015,Private equity,88
2016,Private equity,85
1998,Private equity,429
1999,Private equity,520
2000,Private equity,575
2001,Private equity,395
2002,Private equity,825
2003,Private equity,1054
2007,Private equity,1270
2008,Private equity,1328
2009,Private equity,1318
2010,Private equity,1375
1998,Private equity,183
1999,Private equity,209
2000,Private equity,185
2001,Private equity,200
2002,Private equity,385
2003,Private equity,428
2007,Private equity,313
2008,Private equity,331
2009,Private equity,378
2010,Private equity,417
2006,Private equity,161
2007,Private equity,165
2000,Private equity,2124
2001,Private equity,3117
2002,Private equity,2765
2003,Private equity,2813
2004,Private equity,4047
2005,Private equity,4358
1998,Private equity,286
1999,Private equity,275
2000,Private equity,254
2001,Private equity,125
2002,Private equity,398
2003,Private equity,448
2007,Private equity,642
2008,Private equity,765
2009,Private equity,823
2010,Private equity,1115
2005,Private equity,459
2006,Private equity,814
2007,Private equity,3836
2008,Private equity,10568
2009,Private equity,25605
1989,Private equity,615
1998,Private equity,232
1999,Private equity,236
2000,Private equity,190
2001,Private equity,108
2002,Private equity,108
2003,Private equity,230
2007,Private equity,384
2008,Private equity,375
2009,Private equity,457
2010,Private equity,515
1998,Private equity,245
1999,Private equity,264
2000,Private equity,249
2001,Private equity,102
2002,Private equity,326
2003,Private equity,282
2007,Private equity,429
2008,Private equity,388
2009,Private equity,450
2010,Private equity,466
2007,Private equity,525
2008,Private equity,632
2009,Private equity,705
2010,Private equity,821
2011,Private equity,628
2012,Private equity,735
2013,Private equity,753
2014,Private equity,783
2015,Private equity,590
2016,Private equity,435
2005,Private equity,136
2006,Private equity,257
2007,Private equity,296
2008,Private equity,1233
2009,Private equity,2725
2010,Private equity,2576
2011,Private equity,2677
2012,Private equity,2652
2013,Private equity,2813
2014,Private equity,3261
2015,Private equity,3277
2016,Private equity,1045
2008,Private equity,2851
2009,Private equity,2723
2010,Private equity,3702
2011,Private equity,2414
2012,Private equity,1856
2013,Private equity,1351
2014,Private equity,1282
2015,Private equity,979
2016,Private equity,780
1989,Private equity,475
1998,Private equity,407
1999,Private equity,362
2000,Private equity,366
2001,Private equity,365
2002,Private equity,411
2003,Private equity,327
2007,Private equity,335
2008,Private equity,601
2009,Private equity,906
2010,Private equity,1536
1998,Private equity,226
1999,Private equity,240
2000,Private equity,260
2001,Private equity,338
2002,Private equity,347
2003,Private equity,238
2007,Private equity,524
2008,Private equity,328
2009,Private equity,352
2010,Private equity,672
2005,Private equity,406
2006,Private equity,367
2007,Private equity,499
2008,Private equity,445
2009,Private equity,458
2010,Private equity,434
2011,Private equity,392
2012,Private equity,420
2013,Private equity,367
2014,Private equity,326
2015,Private equity,340
2016,Private equity,352
2000,Private equity,491
2001,Private equity,572
2002,Private equity,627
2003,Private equity,789
2004,Private equity,1061
2005,Private equity,1600
2006,Private equity,632
2007,Private equity,740
2008,Private equity,739
2009,Private equity,553
2010,Private equity,213
2011,Private equity,494
2012,Private equity,1119
2013,Private equity,889
2014,Private equity,748
2015,Private equity,719
2016,Private equity,555
2013,Private equity,1211
2014,Private equity,1145
2015,Private equity,841
2016,Private equity,1158
2005,Private equity,1092
2006,Private equity,778
2007,Private equity,778
2008,Private equity,354
2009,Private equity,753
2010,Private equity,753
2011,Private equity,1215
2012,Private equity,1225
2013,Private equity,1721
2014,Private equity,1204
2015,Private equity,1108
2016,Private equity,1069
2002,Private equity,109
2003,Private equity,298
2004,Private equity,944
2005,Private equity,1373
1997,Private equity,350
1998,Private equity,317
1999,Private equity,303
2007,Private equity,1411
2008,Private equity,1675
2009,Private equity,1641
2010,Private equity,1614
2007,Private equity,186
2008,Private equity,184
2009,Private equity,201
2010,Private equity,236
2011,Private equity,257
2012,Private equity,269
2013,Private equity,234
2014,Private equity,203
2015,Private equity,197
2016,Private equity,264
2007,Private equity,172
2008,Private equity,186
2009,Private equity,209
2010,Private equity,291
2011,Private equity,297
2012,Private equity,203
2013,Private equity,220
2014,Private equity,145
2015,Private equity,143
2016,Private equity,123
1997,Private equity,303
1998,Private equity,197
1999,Private equity,189
1997,Private equity,320
1998,Private equity,401
1999,Private equity,453
2001,Private equity,46
2002,Private equity,66
2003,Private equity,87
2004,Private equity,83
2005,Private equity,123
2006,Private equity,156
2007,Private equity,187
2008,Private equity,232
2009,Private equity,68
2010,Private equity,118
2011,Private equity,80
2012,Private equity,216
2013,Private equity,113
2014,Private equity,151
2015,Private equity,161
2016,Private equity,150
2001,Private equity,23
2002,Private equity,36
2003,Private equity,62
2004,Private equity,81
2005,Private equity,80
2006,Private equity,93
2007,Private equity,111
2008,Private equity,153
2009,Private equity,54
2010,Private equity,64
2011,Private equity,80
2012,Private equity,233
2013,Private equity,222
2014,Private equity,270
2015,Private equity,216
2016,Private equity,195
2001,Private equity,51
2002,Private equity,64
2003,Private equity,86
2004,Private equity,83
2005,Private equity,130
2006,Private equity,176
2007,Private equity,177
2008,Private equity,227
2009,Private equity,119
2010,Private equity,87
2011,Private equity,95
2012,Private equity,343
2013,Private equity,284
2014,Private equity,307
2015,Private equity,303
2016,Private equity,270
2007,Private equity,1608
2008,Private equity,1719
2009,Private equity,1890
2010,Private equity,2008
2007,Private equity,64
2008,Private equity,68
2009,Private equity,168
2010,Private equity,174
2011,Private equity,154
2012,Private equity,135
2013,Private equity,148
2014,Private equity,137
2015,Private equity,132
2016,Private equity,110
2007,Private equity,1741
2008,Private equity,1892
2009,Private equity,2046
2010,Private equity,2313
1989,Private equity,1655
2005,Private equity,242
2006,Private equity,271
2007,Private equity,437
2008,Private equity,807
2009,Private equity,1045
2007,Private equity,49
2008,Private equity,56
2009,Private equity,135
2010,Private equity,156
2011,Private equity,166
